postcode,sector,easting,northing,localAuthority,altitude,soilType
RM8 3BT,RM8 3,548901.0,186509.0,Barking and Dagenham,10,Unsurveyed/Urban
PO3 5BN,PO3 5,465946.0,103503.0,Portsmouth,10,Unsurveyed/Urban
GU31 5DL,GU31 5,480097.0,126466.0,Chichester,80,Podzols
RG2 7TX,RG2 7,472425.0,171565.0,Reading,60,Unsurveyed/Urban
N17 9QB,N17 9,534589.0,189058.0,Haringey,10,Unsurveyed/Urban
E2 0PT,E2 0,535562.0,182829.0,Tower Hamlets,20,Unsurveyed/Urban
SW10 9DD,SW10 9,526079.0,177723.0,Kensington and Chelsea,0,Unsurveyed/Urban
SP11 6QR,SP11 6,444906.0,145166.0,Test Valley,60,Luvisols
CR4 3FD,CR4 3,527489.0,169384.0,Merton,20,Unsurveyed/Urban
ME17 4LF,ME17 4,577023.0,151215.0,Maidstone,100,Luvisols
BN13 2SX,BN13 2,511446.0,104458.0,Worthing,10,Unsurveyed/Urban
RG22 4PD,RG22 4,462858.0,149942.0,Basingstoke and Deane,110,Luvisols
RG31 6YX,RG31 6,465910.0,174770.0,West Berkshire,80,Cambisols
SW1P 2UH,SW1P 2,529548.0,177433.0,Wandsworth,0,Unsurveyed/Urban
EC1Y 0SG,EC1Y 0,532090.0,182202.0,Islington,20,Unsurveyed/Urban
IG6 1HP,IG6 1,543910.0,189113.0,Redbridge,20,Unsurveyed/Urban
E17 8QL,E17 8,537287.0,188381.0,Waltham Forest,20,Unsurveyed/Urban
SN7 7GD,SN7 7,428186.0,194442.0,Vale of White Horse,120,Mixed
KT1 1QT,KT1 1,518266.0,169410.0,Kingston upon Thames,10,Unsurveyed/Urban
BN14 8DQ,BN14 8,515089.0,103571.0,Worthing,10,Unsurveyed/Urban
TW9 1PQ,TW9 1,517443.0,174921.0,Richmond upon Thames,10,Gleysols
RG1 8AQ,RG1 8,472494.0,173880.0,Reading,40,Unsurveyed/Urban
RH13 0AG,RH13 0,516127.0,129636.0,Horsham,70,Planosols
SO50 6DX,SO50 6,447114.0,120026.0,Eastleigh,40,Unsurveyed/Urban
GU2 8DF,GU2 8,498098.0,150693.0,Guildford,50,Unsurveyed/Urban
EN5 1QX,EN5 1,526068.0,196045.0,Barnet,80,Unsurveyed/Urban
TN16 1AF,TN16 1,544580.0,154111.0,Sevenoaks,110,Luvisols
TN22 5PR,TN22 5,549907.0,120615.0,Wealden,70,Luvisols
BH24 1BW,BH24 1,414817.0,105135.0,New Forest,20,Unsurveyed/Urban
CT2 9JQ,CT2 9,611997.0,161146.0,Canterbury,80,Gleysols
SE21 8EN,SE21 8,532537.0,172179.0,Lambeth,50,Unsurveyed/Urban
WC1H 9HU,WC1H 9,529845.0,182426.0,Camden,20,Unsurveyed/Urban
KT16 0DY,KT16 0,498673.0,165238.0,Runnymede,50,Podzols
IG6 3TE,IG6 3,546606.0,192329.0,Redbridge,50,Unsurveyed/Urban
SO50 5SY,SO50 5,444992.0,119066.0,Eastleigh,20,Unsurveyed/Urban
N10 2NE,N10 2,528571.0,190956.0,Barnet,60,Unsurveyed/Urban
ME14 4EU,ME14 4,580569.0,155632.0,Maidstone,40,Mixed
TW3 3HY,TW3 3,513243.0,175565.0,Hounslow,20,Unsurveyed/Urban
SL6 1TZ,SL6 1,489271.0,180741.0,Windsor and Maidenhead,30,Luvisols
BH24 1JJ,BH24 1,416010.0,105906.0,New Forest,20,Unsurveyed/Urban
CR3 6LT,CR3 6,534231.0,155987.0,Tandridge,140,Unsurveyed/Urban
TN12 9DP,TN12 9,574634.0,144553.0,Maidstone,30,Luvisols
RH9 8AD,RH9 8,535142.0,152073.0,Tandridge,110,Unsurveyed/Urban
ME5 7BY,ME5 7,577656.0,166449.0,Medway,40,Leptosols
SO41 9EG,SO41 9,432516.0,95981.0,New Forest,10,Cambisols
BN11 4NN,BN11 4,513745.0,103254.0,Worthing,10,Unsurveyed/Urban
UB3 4AG,UB3 4,508910.0,178702.0,Hillingdon,30,Unsurveyed/Urban
E1 8LZ,E1 8,534014.0,180656.0,Tower Hamlets,10,Unsurveyed/Urban
DA12 2PF,DA12 2,565311.0,173914.0,Gravesham,10,Unsurveyed/Urban
GU27 3JX,GU27 3,489506.0,128493.0,Chichester,90,Planosols
TN24 8UE,TN24 8,600343.0,143701.0,Ashford,50,Unsurveyed/Urban
HP17 8YW,HP17 8,477838.0,212033.0,Buckinghamshire,100,Cambisols
KT3 3QY,KT3 3,520138.0,168487.0,Kingston upon Thames,20,Unsurveyed/Urban
IG3 8XQ,IG3 8,546368.0,188117.0,Redbridge,20,Unsurveyed/Urban
E13 8JB,E13 8,540447.0,183092.0,Newham,10,Unsurveyed/Urban
SP11 7NS,SP11 7,433622.0,143291.0,Test Valley,80,Leptosols
SW3 3DS,SW3 3,527320.0,178638.0,Kensington and Chelsea,10,Unsurveyed/Urban
E12 5RU,E12 5,543029.0,185882.0,Newham,10,Unsurveyed/Urban
HP20 1NH,HP20 1,483715.0,213644.0,Buckinghamshire,80,Unsurveyed/Urban
GU22 9NB,GU22 9,500661.0,156720.0,Woking,30,Unsurveyed/Urban
RG10 8BG,RG10 8,479342.0,178683.0,Wokingham,60,Luvisols
BN15 0PL,BN15 0,518550.0,105771.0,Adur,20,Unsurveyed/Urban
BN11 1DR,BN11 1,515003.0,103258.0,Worthing,10,Unsurveyed/Urban
SS7 5BE,SS7 5,576589.0,187459.0,Castle Point,40,Unsurveyed/Urban
DA12 5SU,DA12 5,565730.0,171595.0,Gravesham,40,Unsurveyed/Urban
SS9 5BW,SS9 5,582929.0,189571.0,Southend-on-Sea,50,Unsurveyed/Urban
SO51 0LH,SO51 0,431804.0,126605.0,Test Valley,40,Luvisols
SO41 5SR,SO41 5,437268.0,97838.0,New Forest,20,Mixed
TN21 9EX,TN21 9,559687.0,117472.0,Wealden,70,Planosols
SL3 9DQ,SL3 9,498702.0,176799.0,Windsor and Maidenhead,20,Luvisols
CR4 1AF,CR4 1,529034.0,169719.0,Merton,30,Unsurveyed/Urban
N2 0YJ,N2 0,527033.0,189573.0,Barnet,90,Unsurveyed/Urban
RH12 4BG,RH12 4,518385.0,132177.0,Horsham,60,Mixed
CT6 6BF,CT6 6,619278.0,167541.0,Canterbury,40,Unsurveyed/Urban
GU16 8TX,GU16 8,488086.0,159040.0,Surrey Heath,80,Unsurveyed/Urban
HA7 4LG,HA7 4,516892.0,193577.0,Harrow,140,Planosols
BN17 6QD,BN17 6,503940.0,103168.0,Arun,10,Cambisols
RH11 8YH,RH11 8,524473.0,135323.0,Crawley,80,Planosols
PO14 4AF,PO14 4,453983.0,105901.0,Fareham,10,Cambisols
SL4 1PE,SL4 1,496859.0,176860.0,Windsor and Maidenhead,40,Cambisols
N12 8SZ,N12 8,525999.0,192925.0,Barnet,80,Unsurveyed/Urban
DA16 2BG,DA16 2,546773.0,175418.0,Bexley,40,Unsurveyed/Urban
IG8 7JX,IG8 7,541396.0,191350.0,Redbridge,20,Unsurveyed/Urban
GU9 7JP,GU9 7,484193.0,147242.0,Waverley,80,Cambisols
BN15 8ER,BN15 8,518703.0,103975.0,Adur,10,Unsurveyed/Urban
W1F 8ES,W1F 8,529468.0,181176.0,Westminster,20,Unsurveyed/Urban
N7 7JQ,N7 7,531107.0,186136.0,Islington,30,Unsurveyed/Urban
BR6 0EY,BR6 0,546206.0,166716.0,Bromley,70,Unsurveyed/Urban
RH7 6LZ,RH7 6,536185.0,142179.0,Tandridge,60,Luvisols
SO15 5RP,SO15 5,440142.0,113661.0,Southampton,20,Unsurveyed/Urban
RG28 7PX,RG28 7,446275.0,148085.0,Basingstoke and Deane,70,Luvisols
N7 6QP,N7 6,530712.0,186130.0,Islington,30,Unsurveyed/Urban
RH19 1JB,RH19 1,538110.0,138453.0,Mid Sussex,130,Unsurveyed/Urban
HP16 9EA,HP16 9,487160.0,200777.0,Buckinghamshire,200,Luvisols
RG1 1LD,RG1 1,471494.0,173626.0,Reading,40,Unsurveyed/Urban
SW1V 3BS,SW1V 3,528917.0,178037.0,Westminster,10,Unsurveyed/Urban
SW6 2FT,SW6 2,526207.0,176706.0,Hammersmith and Fulham,10,Unsurveyed/Urban
SO45 4JQ,SO45 4,441475.0,105994.0,New Forest,40,Unsurveyed/Urban
GU12 5RQ,GU12 5,490073.0,154325.0,Guildford,90,Podzols
RH6 9PX,RH6 9,531846.0,143042.0,Tandridge,60,Unsurveyed/Urban
W7 3TA,W7 3,515375.0,180105.0,Ealing,20,Unsurveyed/Urban
SW13 9DW,SW13 9,522813.0,177802.0,Richmond upon Thames,10,Unsurveyed/Urban
PO13 0NZ,PO13 0,457874.0,103019.0,Gosport,10,Unsurveyed/Urban
HA2 6LY,HA2 6,513910.0,190187.0,Harrow,60,Cambisols
BR3 5XY,BR3 5,538825.0,169498.0,Bromley,60,Unsurveyed/Urban
NW2 6XE,NW2 6,523065.0,185795.0,Brent,40,Unsurveyed/Urban
GU2 8HL,GU2 8,497975.0,150639.0,Guildford,60,Unsurveyed/Urban
W1T 5EE,W1T 5,529273.0,182121.0,Camden,30,Unsurveyed/Urban
NW11 7AU,NW11 7,525665.0,188288.0,Barnet,80,Cambisols
SL4 4PY,SL4 4,492886.0,176454.0,Windsor and Maidenhead,30,Planosols
KT10 0NS,KT10 0,515361.0,163441.0,Elmbridge,30,Unsurveyed/Urban
HP12 4RR,HP12 4,484116.0,192153.0,Buckinghamshire,150,Unsurveyed/Urban
SW13 0BJ,SW13 0,522285.0,176282.0,Richmond upon Thames,10,Unsurveyed/Urban
BH23 8EB,BH23 8,420991.0,98259.0,New Forest,60,Gleysols
W7 3RR,W7 3,515064.0,181401.0,Ealing,20,Unsurveyed/Urban
TW12 2AX,TW12 2,513691.0,169718.0,Richmond upon Thames,10,Unsurveyed/Urban
SO21 2NA,SO21 2,443405.0,132874.0,Winchester,90,Leptosols
SS6 8XP,SS6 8,582886.0,189972.0,Rochford,40,Mixed
SO16 8GS,SO16 8,439108.0,116464.0,Southampton,30,Planosols
HP11 1XA,HP11 1,489109.0,191423.0,Buckinghamshire,60,Unsurveyed/Urban
W1S 3LZ,W1S 3,529101.0,180661.0,Westminster,20,Unsurveyed/Urban
KT2 5LX,KT2 5,518940.0,171204.0,Kingston upon Thames,10,Unsurveyed/Urban
TW14 9BP,TW14 9,510376.0,173390.0,Hounslow,20,Unsurveyed/Urban
SL1 5HY,SL1 5,494207.0,180644.0,Slough,30,Unsurveyed/Urban
NW5 1JL,NW5 1,528846.0,186321.0,Camden,60,Unsurveyed/Urban
GU28 0LL,GU28 0,496691.0,120311.0,Chichester,20,Luvisols
SL5 7FW,SL5 7,492733.0,168713.0,Windsor and Maidenhead,70,Podzols
CT9 4AX,CT9 4,635749.0,169869.0,Thanet,20,Unsurveyed/Urban
W1H 4LW,W1H 4,527389.0,181608.0,Westminster,30,Unsurveyed/Urban
BN27 2LF,BN27 2,559557.0,109299.0,Wealden,20,Unsurveyed/Urban
SS16 6DL,SS16 6,567239.0,188156.0,Basildon,60,Unsurveyed/Urban
SO45 1EJ,SO45 1,444561.0,102579.0,New Forest,20,Unsurveyed/Urban
RG2 8JQ,RG2 8,472908.0,169716.0,Wokingham,60,Unsurveyed/Urban
HA2 8NX,HA2 8,513979.0,185774.0,Harrow,60,Unsurveyed/Urban
SL7 2NP,SL7 2,484452.0,186793.0,Buckinghamshire,40,Unsurveyed/Urban
EN4 8AN,EN4 8,526601.0,195948.0,Barnet,70,Unsurveyed/Urban
GU28 0LW,GU28 0,497489.0,121302.0,Chichester,50,Luvisols
CT10 2QW,CT10 2,636870.0,167526.0,Thanet,50,Unsurveyed/Urban
GU9 7UE,GU9 7,484490.0,147061.0,Waverley,70,Unsurveyed/Urban
SN7 8EA,SN7 8,427951.0,198615.0,Vale of White Horse,70,Stagnosols
TN16 3YN,TN16 3,541821.0,159770.0,Bromley,190,Unsurveyed/Urban
NW1 8YB,NW1 8,528009.0,184032.0,Camden,40,Unsurveyed/Urban
KT23 3JP,KT23 3,513254.0,154909.0,Mole Valley,60,Unsurveyed/Urban
SO30 0QP,SO30 0,449903.0,112936.0,Eastleigh,20,Cambisols
CT6 7AS,CT6 7,618720.0,166216.0,Canterbury,30,Unsurveyed/Urban
N8 9ER,N8 9,530443.0,187993.0,Haringey,70,Unsurveyed/Urban
BN25 2UJ,BN25 2,547663.0,100148.0,Lewes,20,Leptosols
E3 5RG,E3 5,536076.0,183366.0,Tower Hamlets,20,Unsurveyed/Urban
BN16 3EP,BN16 3,505278.0,102464.0,Arun,10,Unsurveyed/Urban
PO21 3HQ,PO21 3,490512.0,99003.0,Arun,10,Unsurveyed/Urban
SO40 9GA,SO40 9,436320.0,113051.0,New Forest,10,Unsurveyed/Urban
W3 0SL,W3 0,519208.0,182068.0,Ealing,50,Unsurveyed/Urban
SO51 7JT,SO51 7,436595.0,122319.0,Test Valley,30,Unsurveyed/Urban
DA8 3AA,DA8 3,551477.0,176356.0,Bexley,20,Unsurveyed/Urban
SE1 6JX,SE1 6,531744.0,179305.0,Southwark,10,Unsurveyed/Urban
W2 1UH,W2 1,526991.0,181307.0,Westminster,30,Unsurveyed/Urban
RG5 3EZ,RG5 3,475964.0,172228.0,Wokingham,50,Unsurveyed/Urban
GU14 8SA,GU14 8,485937.0,157546.0,Rushmoor,60,Unsurveyed/Urban
ME14 2WB,ME14 2,576140.0,156891.0,Maidstone,40,Unsurveyed/Urban
PO9 2SE,PO9 2,472761.0,106125.0,Havant,10,Unsurveyed/Urban
GU15 3YL,GU15 3,486361.0,159319.0,Surrey Heath,60,Unsurveyed/Urban
HA3 5LG,HA3 5,514882.0,190740.0,Harrow,70,Unsurveyed/Urban
ME17 1TX,ME17 1,583615.0,154789.0,Maidstone,60,Stagnosols
KT6 4HS,KT6 4,517547.0,167662.0,Kingston upon Thames,10,Unsurveyed/Urban
RH11 0PD,RH11 0,524362.0,136543.0,Crawley,70,Planosols
CT3 1NR,CT3 1,623453.0,156924.0,Dover,10,Luvisols
E11 2ED,E11 2,541051.0,188764.0,Redbridge,10,Unsurveyed/Urban
N10 3QP,N10 3,528795.0,189569.0,Haringey,100,Unsurveyed/Urban
GU15 3SD,GU15 3,487436.0,160718.0,Surrey Heath,80,Unsurveyed/Urban
CT2 7AU,CT2 7,614472.0,159521.0,Canterbury,30,Unsurveyed/Urban
TN40 1FD,TN40 1,574473.0,107759.0,Rother,30,Unsurveyed/Urban
GU29 9HG,GU29 9,488239.0,121261.0,Chichester,30,Podzols
IG7 4LT,IG7 4,546415.0,192770.0,Redbridge,60,Unsurveyed/Urban
W1H 7JF,W1H 7,527841.0,181145.0,Westminster,30,Cambisols
SS17 9EQ,SS17 9,570672.0,184320.0,Thurrock,20,Unsurveyed/Urban
SW8 4LN,SW8 4,528763.0,176792.0,Wandsworth,0,Unsurveyed/Urban
W2 3AN,W2 3,526114.0,180891.0,Westminster,20,Unsurveyed/Urban
DA5 1PS,DA5 1,550450.0,174593.0,Bexley,20,Leptosols
ME7 1UQ,ME7 1,578185.0,168935.0,Medway,30,Unsurveyed/Urban
SE18 6EN,SE18 6,543705.0,178696.0,Greenwich,20,Unsurveyed/Urban
PO19 3LF,PO19 3,485152.0,105349.0,Chichester,10,Unsurveyed/Urban
SE9 1NE,SE9 1,542994.0,176201.0,Greenwich,90,Luvisols
E3 3UP,E3 3,538046.0,182891.0,Tower Hamlets,10,Unsurveyed/Urban
SO51 8DA,SO51 8,435551.0,121245.0,Test Valley,20,Unsurveyed/Urban
RH14 0QL,RH14 0,503967.0,132326.0,Chichester,30,Planosols
N1 6DW,N1 6,532813.0,182789.0,Hackney,20,Unsurveyed/Urban
SL1 2AE,SL1 2,498273.0,179219.0,Slough,20,Unsurveyed/Urban
RH1 4LS,RH1 4,532516.0,150003.0,Tandridge,120,Luvisols
HA5 1BB,HA5 1,512187.0,189308.0,Harrow,50,Unsurveyed/Urban
HP17 8DX,HP17 8,474212.0,209219.0,Buckinghamshire,80,Cambisols
WC2H 8BS,WC2H 8,529929.0,181183.0,Camden,20,Unsurveyed/Urban
ME15 0QY,ME15 0,573251.0,150290.0,Maidstone,60,Planosols
GU26 6SU,GU26 6,488551.0,135564.0,Waverley,240,Podzols
GU9 0AJ,GU9 0,483198.0,147599.0,Waverley,120,Planosols
TW13 4GH,TW13 4,510402.0,173137.0,Hounslow,20,Unsurveyed/Urban
RG7 3JH,RG7 3,465698.0,165777.0,West Berkshire,90,Planosols
KT4 7DY,KT4 7,521748.0,165290.0,Epsom and Ewell,30,Unsurveyed/Urban
TN22 3HU,TN22 3,544655.0,128571.0,Wealden,140,Podzols
ME13 0LL,ME13 0,601412.0,158643.0,Swale,50,Luvisols
DA12 3BW,DA12 3,567253.0,168398.0,Gravesham,110,Luvisols
CT20 3AW,CT20 3,620459.0,135164.0,Folkestone and Hythe,10,Unsurveyed/Urban
GU14 8NZ,GU14 8,486486.0,156231.0,Rushmoor,70,Unsurveyed/Urban
SW19 4LH,SW19 4,524026.0,170303.0,Merton,40,Unsurveyed/Urban
EC1V 3PA,EC1V 3,532052.0,182547.0,Islington,20,Unsurveyed/Urban
RM5 3PL,RM5 3,550181.0,191288.0,Havering,40,Unsurveyed/Urban
CT1 3XS,CT1 3,612627.0,156554.0,Canterbury,20,Cambisols
PO38 3NY,PO38 3,450837.0,83475.0,Isle of Wight,60,Luvisols
E5 8AJ,E5 8,534579.0,186506.0,Hackney,20,Unsurveyed/Urban
SL1 3BD,SL1 3,496268.0,181440.0,Slough,30,Unsurveyed/Urban
HP14 3AX,HP14 3,476588.0,196184.0,Buckinghamshire,210,Luvisols
BN14 8AP,BN14 8,514721.0,103802.0,Worthing,10,Unsurveyed/Urban
TN22 1BF,TN22 1,547395.0,121302.0,Wealden,40,Unsurveyed/Urban
BN20 9BX,BN20 9,558522.0,101377.0,Eastbourne,70,Unsurveyed/Urban
OX33 1LJ,OX33 1,462436.0,204755.0,South Oxfordshire,70,Planosols
GU27 3BJ,GU27 3,492563.0,130787.0,Chichester,220,Podzols
BN1 3HB,BN1 3,530495.0,104627.0,Brighton and Hove,50,Unsurveyed/Urban
GU26 6AA,GU26 6,488787.0,135677.0,Waverley,240,Podzols
GU30 7RE,GU30 7,483931.0,134382.0,East Hampshire,120,Luvisols
HP14 3UN,HP14 3,477334.0,194691.0,Buckinghamshire,200,Luvisols
HP6 5RP,HP6 5,493085.0,200397.0,Buckinghamshire,160,Luvisols
PO11 9JZ,PO11 9,472756.0,99099.0,Havant,0,Unsurveyed/Urban
RM1 2RL,RM1 2,552514.0,188472.0,Havering,30,Unsurveyed/Urban
CR0 6RR,CR0 6,534319.0,166765.0,Croydon,50,Unsurveyed/Urban
PO21 3RW,PO21 3,491181.0,98964.0,Arun,10,Unsurveyed/Urban
BN16 3RT,BN16 3,505898.0,103078.0,Arun,10,Mixed
TN34 2PX,TN34 2,580844.0,111283.0,Hastings,60,Unsurveyed/Urban
RH20 4LP,RH20 4,508138.0,114077.0,Horsham,50,Luvisols
E17 8BD,E17 8,536566.0,188454.0,Waltham Forest,10,Unsurveyed/Urban
DA17 6AA,DA17 6,550031.0,179106.0,Bexley,10,Unsurveyed/Urban
E10 6UL,E10 6,538105.0,187669.0,Waltham Forest,20,Unsurveyed/Urban
SW3 2TP,SW3 2,527746.0,178518.0,Kensington and Chelsea,10,Unsurveyed/Urban
GU34 5JF,GU34 5,465559.0,135520.0,East Hampshire,190,Luvisols
KT1 1TY,KT1 1,517919.0,169502.0,Kingston upon Thames,10,Unsurveyed/Urban
ME8 8ET,ME8 8,582471.0,166232.0,Medway,20,Unsurveyed/Urban
GU8 4NB,GU8 4,500799.0,137139.0,Waverley,60,Planosols
BR1 2FW,BR1 2,543527.0,168639.0,Bromley,70,Cambisols
TN16 1ES,TN16 1,544416.0,154338.0,Sevenoaks,110,Luvisols
DA4 0HW,DA4 0,554370.0,165355.0,Sevenoaks,70,Leptosols
TN35 5ZB,TN35 5,581387.0,109639.0,Hastings,10,Unsurveyed/Urban
GU31 5JE,GU31 5,480114.0,121583.0,Chichester,50,Stagnosols
RH4 1QP,RH4 1,517042.0,150627.0,Mole Valley,50,Unsurveyed/Urban
SW2 2BQ,SW2 2,530930.0,174307.0,Lambeth,30,Unsurveyed/Urban
N19 5HT,N19 5,528989.0,186671.0,Islington,70,Unsurveyed/Urban
GU34 4JW,GU34 4,475495.0,142627.0,East Hampshire,120,Cambisols
PO15 6NH,PO15 6,455520.0,107096.0,Fareham,40,Unsurveyed/Urban
IG3 8UZ,IG3 8,546362.0,188026.0,Redbridge,20,Unsurveyed/Urban
PO37 6RQ,PO37 6,458348.0,80705.0,Isle of Wight,50,Luvisols
GU14 8EE,GU14 8,486395.0,157882.0,Rushmoor,60,Unsurveyed/Urban
E3 3NP,E3 3,537785.0,182594.0,Tower Hamlets,10,Unsurveyed/Urban
E4 6PZ,E4 6,538020.0,193647.0,Waltham Forest,50,Unsurveyed/Urban
RG2 0FF,RG2 0,471613.0,170786.0,Reading,50,Unsurveyed/Urban
E17 7AH,E17 7,536272.0,188844.0,Waltham Forest,10,Unsurveyed/Urban
GU10 3BL,GU10 3,484575.0,142356.0,Waverley,80,Podzols
E4 7AX,E4 7,538883.0,194918.0,Waltham Forest,60,Luvisols
RG2 7DB,RG2 7,473180.0,171202.0,Reading,80,Unsurveyed/Urban
CM13 2QY,CM13 2,562611.0,194555.0,Brentwood,80,Unsurveyed/Urban
PO19 7SB,PO19 7,486533.0,104894.0,Chichester,20,Unsurveyed/Urban
HA7 3JJ,HA7 3,515339.0,192369.0,Harrow,100,Stagnosols
BR1 5AP,BR1 5,540404.0,171361.0,Bromley,70,Unsurveyed/Urban
ME10 1JY,ME10 1,589726.0,163742.0,Swale,20,Unsurveyed/Urban
E18 2UB,E18 2,539990.0,189172.0,Redbridge,30,Unsurveyed/Urban
SW2 3AL,SW2 3,530834.0,172587.0,Lambeth,60,Unsurveyed/Urban
CT14 6DX,CT14 6,637524.0,153035.0,Dover,0,Unsurveyed/Urban
ME15 8AN,ME15 8,578426.0,153472.0,Maidstone,80,Unsurveyed/Urban
KT12 4PS,KT12 4,512177.0,164793.0,Elmbridge,20,Unsurveyed/Urban
RG42 3TQ,RG42 3,488941.0,170294.0,Bracknell Forest,80,Planosols
SM4 5NY,SM4 5,525272.0,167231.0,Merton,40,Unsurveyed/Urban
RG14 6NE,RG14 6,446006.0,165041.0,West Berkshire,120,Unsurveyed/Urban
W5 4XY,W5 4,517666.0,178838.0,Ealing,20,Unsurveyed/Urban
GU34 3JF,GU34 3,473677.0,133903.0,East Hampshire,110,Luvisols
KT2 5GW,KT2 5,517492.0,171372.0,Kingston upon Thames,10,Unsurveyed/Urban
CT16 1SB,CT16 1,631933.0,141912.0,Dover,10,Unsurveyed/Urban
E6 5QU,E6 5,542697.0,181248.0,Newham,10,Unsurveyed/Urban
SW17 0HT,SW17 0,526729.0,171681.0,Wandsworth,10,Unsurveyed/Urban
PO7 5HG,PO7 5,467595.0,107511.0,Havant,40,Unsurveyed/Urban
RM10 7AX,RM10 7,550087.0,186370.0,Barking and Dagenham,10,Unsurveyed/Urban
N19 4LB,N19 4,530204.0,186636.0,Islington,40,Unsurveyed/Urban
RH2 0SU,RH2 0,527031.0,151607.0,Reigate and Banstead,130,Unsurveyed/Urban
SW16 5ED,SW16 5,530105.0,169978.0,Lambeth,30,Unsurveyed/Urban
GU25 4TD,GU25 4,500419.0,168030.0,Runnymede,30,Planosols
SO50 4HW,SO50 4,445781.0,120495.0,Eastleigh,20,Unsurveyed/Urban
PO21 2DR,PO21 2,493269.0,100009.0,Arun,10,Unsurveyed/Urban
BR6 9EF,BR6 9,546539.0,165438.0,Bromley,80,Unsurveyed/Urban
TW16 7BZ,TW16 7,509544.0,170116.0,Spelthorne,20,Unsurveyed/Urban
E9 5DT,E9 5,536865.0,184632.0,Hackney,10,Unsurveyed/Urban
HP21 9LT,HP21 9,481418.0,211536.0,Buckinghamshire,90,Unsurveyed/Urban
W9 3NX,W9 3,524846.0,181993.0,Westminster,30,Unsurveyed/Urban
OX10 9NW,OX10 9,458877.0,186422.0,South Oxfordshire,50,Cambisols
RH1 3AG,RH1 3,530271.0,155072.0,Reigate and Banstead,180,Luvisols
SW8 4NE,SW8 4,528720.0,176993.0,Wandsworth,10,Unsurveyed/Urban
SO19 7GL,SO19 7,443806.0,111394.0,Southampton,20,Unsurveyed/Urban
W1U 3JU,W1U 3,528352.0,181438.0,Westminster,20,Unsurveyed/Urban
PO22 7DN,PO22 7,494933.0,99532.0,Arun,0,Unsurveyed/Urban
HP10 9ES,HP10 9,488712.0,190437.0,Buckinghamshire,110,Luvisols
N1 1BS,N1 1,530748.0,184217.0,Islington,30,Unsurveyed/Urban
TN5 6JT,TN5 6,560893.0,131229.0,Wealden,160,Planosols
CM15 8QP,CM15 8,561046.0,195521.0,Brentwood,70,Unsurveyed/Urban
SS13 1LS,SS13 1,574344.0,190560.0,Basildon,20,Unsurveyed/Urban
TN22 3QZ,TN22 3,541355.0,124138.0,Wealden,40,Luvisols
OX10 6JQ,OX10 6,462186.0,193843.0,South Oxfordshire,60,Gleysols
CT16 2DP,CT16 2,630763.0,143498.0,Dover,50,Unsurveyed/Urban
UB10 8BP,UB10 8,507796.0,186371.0,Hillingdon,40,Unsurveyed/Urban
TN6 2JA,TN6 2,553290.0,129990.0,Wealden,120,Unsurveyed/Urban
RM6 5EP,RM6 5,548145.0,189221.0,Barking and Dagenham,30,Cambisols
ME13 9QL,ME13 9,599876.0,159160.0,Swale,30,Cambisols
SW1P 2XE,SW1P 2,529548.0,177433.0,Wandsworth,0,Unsurveyed/Urban
KT19 9HH,KT19 9,519522.0,163875.0,Epsom and Ewell,30,Unsurveyed/Urban
TW11 8HY,TW11 8,516484.0,171112.0,Richmond upon Thames,10,Unsurveyed/Urban
NW8 6HN,NW8 6,526921.0,183758.0,Camden,50,Unsurveyed/Urban
CR8 2HL,CR8 2,531480.0,160079.0,Croydon,130,Unsurveyed/Urban
E9 7JF,E9 7,535320.0,184155.0,Hackney,10,Unsurveyed/Urban
RH7 6JR,RH7 6,536143.0,145824.0,Tandridge,60,Planosols
RG17 0FX,RG17 0,433848.0,168642.0,West Berkshire,100,Gleysols
SO31 6EL,SO31 6,450701.0,107140.0,Fareham,30,Unsurveyed/Urban
SS16 5HS,SS16 5,570802.0,187548.0,Basildon,40,Cambisols
RG8 9RX,RG8 9,454824.0,179167.0,West Berkshire,170,Luvisols
OX12 9BH,OX12 9,439333.0,188420.0,Vale of White Horse,100,Luvisols
OX12 9PH,OX12 9,435885.0,187656.0,Vale of White Horse,110,Luvisols
SW12 9RW,SW12 9,528988.0,173083.0,Wandsworth,30,Unsurveyed/Urban
OX13 5PJ,OX13 5,442626.0,196155.0,Vale of White Horse,60,Leptosols
IG1 4UY,IG1 4,543297.0,187693.0,Redbridge,20,Unsurveyed/Urban
RG40 3SW,RG40 3,480258.0,164181.0,Wokingham,100,Podzols
SE15 1PE,SE15 1,534993.0,177564.0,Southwark,10,Unsurveyed/Urban
IG11 9PP,IG11 9,545434.0,183980.0,Barking and Dagenham,10,Unsurveyed/Urban
OX14 3HL,OX14 3,449907.0,197280.0,Vale of White Horse,60,Cambisols
TN31 6HU,TN31 6,582506.0,123526.0,Rother,50,Luvisols
KT13 0HB,KT13 0,508917.0,163756.0,Elmbridge,40,Unsurveyed/Urban
BR6 7BF,BR6 7,543615.0,164750.0,Bromley,110,Unsurveyed/Urban
NW1 4GB,NW1 4,529433.0,182967.0,Camden,20,Unsurveyed/Urban
TN15 7PP,TN15 7,560684.0,162047.0,Tonbridge and Malling,160,Leptosols
BN24 5EG,BN24 5,561536.0,104368.0,Wealden,20,Planosols
CT1 3TW,CT1 3,614755.0,156745.0,Canterbury,30,Unsurveyed/Urban
