dateTime,stationReference,parameter,qualifier,unitName,value
2021-05-07T00:45:00Z,E14330,level,Tidal Level,mAOD,-0.080
2021-05-07T00:45:00Z,E1442,level,Tidal Level,mAOD,1.874
2021-05-07T00:45:00Z,E14521,level,Tidal Level,mAOD,0.194
2021-05-07T00:45:00Z,E1460,level,Tidal Level,mAOD,1.933
2021-05-07T00:45:00Z,E1466,level,Tidal Level,mAOD,1.721
2021-05-07T00:45:00Z,E14980,level,Tidal Level,mAOD,0.287
2021-05-07T00:45:00Z,E14993,level,Tidal Level,mAOD,0.207
2021-05-07T00:45:00Z,E15040,level,Tidal Level,mAOD,0.150
2021-05-07T00:45:00Z,E15100,level,Tidal Level,mAOD,0.152
2021-05-07T00:45:00Z,E15110,level,Tidal Level,mAOD,0.140
2021-05-07T00:45:00Z,E1538,level,Tidal Level,mAOD,1.206
2021-05-07T00:45:00Z,E1555,level,Tidal Level,mAOD,-1.638
2021-05-07T00:45:00Z,E1631,level,Tidal Level,mAOD,1.391
2021-05-07T00:45:00Z,E170,level,Tidal Level,mAOD,-0.067
2021-05-07T00:45:00Z,E1960,level,Tidal Level,mAOD,1.832
2021-05-07T00:45:00Z,E2044,level,Tidal Level,mAOD,1.873
2021-05-07T00:45:00Z,E2080,level,Tidal Level,mASD,2.503
2021-05-07T00:45:00Z,E2081,level,Tidal Level,mAOD,1.979
2021-05-07T00:45:00Z,E2085,level,Tidal Level,mAOD,1.801
2021-05-07T00:45:00Z,E21150,level,Tidal Level,mAOD,0.537
2021-05-07T00:45:00Z,E21226,level,Tidal Level,mAOD,0.476
2021-05-07T00:45:00Z,E21238,level,Tidal Level,mAOD,0.437
2021-05-07T00:45:00Z,E21563,level,Tidal Level,mAOD,0.507
2021-05-07T00:45:00Z,E22129,level,Tidal Level,mAOD,0.485
2021-05-07T00:45:00Z,E22184,level,Tidal Level,m,1.694
2021-05-07T00:45:00Z,E23019,level,Tidal Level,mAOD,0.298
2021-05-07T00:45:00Z,E23052,level,Tidal Level,mAOD,0.445
2021-05-07T00:45:00Z,E23060,level,Tidal Level,mAOD,0.503
2021-05-07T00:45:00Z,E23327,level,Tidal Level,mASD,0.939
2021-05-07T00:45:00Z,E23343,level,Tidal Level,mAOD,0.499
2021-05-07T00:45:00Z,E23917,level,Tidal Level,mAOD,0.622
2021-05-07T00:45:00Z,E23931,level,Tidal Level,mAOD,0.547
2021-05-07T00:45:00Z,E24064,level,Tidal Level,m,0.474
2021-05-07T00:45:00Z,E24093,level,Tidal Level,mAOD,1.141
2021-05-07T00:45:00Z,E24323,level,Tidal Level,mAOD,-0.268
2021-05-07T00:45:00Z,E24812,level,Tidal Level,mAOD,0.788
2021-05-07T00:45:00Z,E24816,level,Tidal Level,mAOD,0.650
2021-05-07T00:45:00Z,E24835,level,Tidal Level,mAOD,0.540
2021-05-07T00:45:00Z,E24861,level,Tidal Level,mAOD,-0.291
2021-05-07T00:45:00Z,E24872,level,Tidal Level,mAOD,-0.051
2021-05-07T00:45:00Z,E2500,level,Tidal Level,mASD,0.899
2021-05-07T00:45:00Z,E26233,level,Tidal Level,mAOD,-0.507
2021-05-07T00:45:00Z,E27431,level,Tidal Level,mAOD,0.310
2021-05-07T00:45:00Z,E2900,level,Tidal Level,mAOD,0.369
2021-05-07T00:45:00Z,E37212,level,Tidal Level,mAOD,0.369
2021-05-07T00:45:00Z,E41137,level,Tidal Level,mAOD,0.969
2021-05-07T00:45:00Z,E41694,level,Tidal Level,mAOD,0.049
2021-05-07T00:45:00Z,E42196,level,Tidal Level,mAOD,0.363
2021-05-07T00:45:00Z,E42895,level,Tidal Level,mAOD,0.535
2021-05-07T00:45:00Z,E43214,level,Tidal Level,mAOD,0.000
2021-05-07T00:45:00Z,E47907,level,Tidal Level,mAOD,1.691
2021-05-07T00:45:00Z,E4804,level,Tidal Level,mAOD,-5.500
2021-05-07T00:45:00Z,E5310,level,Tidal Level,mAOD,-1.656
2021-05-07T00:45:00Z,E5755,level,Tidal Level,mAOD,1.253
2021-05-07T00:45:00Z,E6415,level,Tidal Level,mAOD,0.401
2021-05-07T00:45:00Z,E65302,level,Tidal Level,mAOD,1.832
2021-05-07T00:45:00Z,E65506,level,Tidal Level,mAOD,2.046
2021-05-07T00:45:00Z,E68651,level,Tidal Level,mAOD,1.844
2021-05-07T00:45:00Z,E70024,level,Tidal Level,m,2.143
2021-05-07T00:45:00Z,E70039,level,Tidal Level,mAOD,0.643
2021-05-07T00:45:00Z,E70124,level,Tidal Level,m,4.486
2021-05-07T00:45:00Z,E70139,level,Tidal Level,mAOD,-0.444
2021-05-07T00:45:00Z,E70139,level,Tidal Level,mAOD,-0.444
2021-05-07T00:45:00Z,E70224,level,Tidal Level,m,7.865
2021-05-07T00:45:00Z,E70239,level,Tidal Level,mAOD,1.985
2021-05-07T00:45:00Z,E70324,level,Tidal Level,m,3.784
2021-05-07T00:45:00Z,E70339,level,Tidal Level,mAOD,1.284
2021-05-07T00:45:00Z,E70424,level,Tidal Level,m,4.033
2021-05-07T00:45:00Z,E70439,level,Tidal Level,mAOD,1.283
2021-05-07T00:45:00Z,E70524,level,Tidal Level,m,3.329
2021-05-07T00:45:00Z,E70539,level,Tidal Level,mAOD,0.279
2021-05-07T00:45:00Z,E70624,level,Tidal Level,m,1.935
2021-05-07T00:45:00Z,E70639,level,Tidal Level,mAOD,0.225
2021-05-07T00:45:00Z,E70724,level,Tidal Level,m,1.976
2021-05-07T00:45:00Z,E70739,level,Tidal Level,mAOD,-0.274
2021-05-07T00:45:00Z,E70824,level,Tidal Level,m,2.500
2021-05-07T00:45:00Z,E70839,level,Tidal Level,mAOD,-0.400
2021-05-07T00:45:00Z,E70924,level,Tidal Level,m,2.810
2021-05-07T00:45:00Z,E70939,level,Tidal Level,mAOD,0.210
2021-05-07T00:45:00Z,E71024,level,Tidal Level,m,3.549
2021-05-07T00:45:00Z,E71039,level,Tidal Level,mAOD,0.549
2021-05-07T00:45:00Z,E71124,level,Tidal Level,m,5.436
2021-05-07T00:45:00Z,E71139,level,Tidal Level,mAOD,1.536
2021-05-07T00:45:00Z,E71224,level,Tidal Level,m,4.003
2021-05-07T00:45:00Z,E71239,level,Tidal Level,mAOD,1.253
2021-05-07T00:45:00Z,E71339,level,Tidal Level,mAOD,1.683
2021-05-07T00:45:00Z,E71424,level,Tidal Level,m,1.929
2021-05-07T00:45:00Z,E71439,level,Tidal Level,mAOD,-0.091
2021-05-07T00:45:00Z,E71524,level,Tidal Level,m,2.452
2021-05-07T00:45:00Z,E71539,level,Tidal Level,mAOD,-0.448
2021-05-07T00:45:00Z,E71624,level,Tidal Level,m,3.751
2021-05-07T00:45:00Z,E71639,level,Tidal Level,mAOD,0.081
2021-05-07T00:45:00Z,E71724,level,Tidal Level,m,3.808
2021-05-07T00:45:00Z,E71739,level,Tidal Level,mAOD,0.288
2021-05-07T00:45:00Z,E71824,level,Tidal Level,m,2.955
2021-05-07T00:45:00Z,E71839,level,Tidal Level,mAOD,0.225
2021-05-07T00:45:00Z,E71924,level,Tidal Level,m,1.823
2021-05-07T00:45:00Z,E71939,level,Tidal Level,mAOD,0.423
2021-05-07T00:45:00Z,E72024,level,Tidal Level,m,1.447
2021-05-07T00:45:00Z,E72039,level,Tidal Level,mAOD,0.517
2021-05-07T00:45:00Z,E72124,level,Tidal Level,m,4.032
2021-05-07T00:45:00Z,E72139,level,Tidal Level,mAOD,0.812
2021-05-07T00:45:00Z,E72224,level,Tidal Level,m,3.758
2021-05-07T00:45:00Z,E72239,level,Tidal Level,mAOD,0.708
2021-05-07T00:45:00Z,E72324,level,Tidal Level,m,3.635
2021-05-07T00:45:00Z,E72339,level,Tidal Level,mAOD,0.725
2021-05-07T00:45:00Z,E72424,level,Tidal Level,m,6.325
2021-05-07T00:45:00Z,E72439,level,Tidal Level,mAOD,1.525
2021-05-07T00:45:00Z,E72524,level,Tidal Level,m,7.956
2021-05-07T00:45:00Z,E72539,level,Tidal Level,mAOD,2.056
2021-05-07T00:45:00Z,E72623,level,Tidal Level,mm,9165.000
2021-05-07T00:45:00Z,E72624,level,Tidal Level,m,9.182
2021-05-07T00:45:00Z,E72639,level,Tidal Level,mAOD,2.682
2021-05-07T00:45:00Z,E72824,level,Tidal Level,m,8.346
2021-05-07T00:45:00Z,E72825,level,Tidal Level,mm,8381.000
2021-05-07T00:45:00Z,E72839,level,Tidal Level,mAOD,2.536
2021-05-07T00:45:00Z,E7290,level,Tidal Level,mAOD,0.368
2021-05-07T00:45:00Z,E72924,level,Tidal Level,m,6.679
2021-05-07T00:45:00Z,E72939,level,Tidal Level,mAOD,1.679
2021-05-07T00:45:00Z,E73024,level,Tidal Level,m,5.063
2021-05-07T00:45:00Z,E73039,level,Tidal Level,mAOD,1.353
2021-05-07T00:45:00Z,E73124,level,Tidal Level,m,3.455
2021-05-07T00:45:00Z,E73139,level,Tidal Level,mAOD,1.015
2021-05-07T00:45:00Z,E73224,level,Tidal Level,m,1.651
2021-05-07T00:45:00Z,E73239,level,Tidal Level,mAOD,-0.789
2021-05-07T00:45:00Z,E73324,level,Tidal Level,m,3.576
2021-05-07T00:45:00Z,E73339,level,Tidal Level,mAOD,-0.274
2021-05-07T00:45:00Z,E73424,level,Tidal Level,m,4.258
2021-05-07T00:45:00Z,E73439,level,Tidal Level,mAOD,-0.642
2021-05-07T00:45:00Z,E73439,level,Tidal Level,mAOD,-0.642
2021-05-07T00:45:00Z,E73524,level,Tidal Level,m,2.443
2021-05-07T00:45:00Z,E73539,level,Tidal Level,mAOD,-0.307
2021-05-07T00:45:00Z,E73624,level,Tidal Level,m,3.527
2021-05-07T00:45:00Z,E73639,level,Tidal Level,mAOD,-0.673
2021-05-07T00:45:00Z,E73639,level,Tidal Level,mAOD,-0.673
2021-05-07T00:45:00Z,E73724,level,Tidal Level,m,1.907
2021-05-07T00:45:00Z,E73739,level,Tidal Level,mAOD,0.107
2021-05-07T00:45:00Z,E73824,level,Tidal Level,m,1.959
2021-05-07T00:45:00Z,E73839,level,Tidal Level,mAOD,-0.051
2021-05-07T00:45:00Z,E73924,level,Tidal Level,m,1.730
2021-05-07T00:45:00Z,E73939,level,Tidal Level,mAOD,0.490
2021-05-07T00:45:00Z,E74024,level,Tidal Level,m,1.737
2021-05-07T00:45:00Z,E74039,level,Tidal Level,mAOD,0.117
2021-05-07T00:45:00Z,E74224,level,Tidal Level,m,3.440
2021-05-07T00:45:00Z,E74239,level,Tidal Level,mAOD,1.050
2021-05-07T00:45:00Z,E74324,level,Tidal Level,m,3.827
2021-05-07T00:45:00Z,E74339,level,Tidal Level,mAOD,1.117
2021-05-07T00:45:00Z,E74424,level,Tidal Level,m,1.284
2021-05-07T00:45:00Z,E74439,level,Tidal Level,mAOD,0.064
2021-05-07T00:45:00Z,E87030,level,Tidal Level,m,1.581
2021-05-07T00:45:00Z,E8970,level,Tidal Level,mASD,1.257
2021-05-07T00:45:00Z,E8980,level,Tidal Level,mAOD,-0.001
2021-05-07T00:45:00Z,L3360,level,Tidal Level,mAOD,1.509
2021-05-07T00:45:00Z,L3370,level,Tidal Level,mAOD,1.251
2021-05-07T00:45:00Z,L3491,level,Tidal Level,mAOD,1.920
2021-05-07T00:45:00Z,L3901,level,Tidal Level,mAOD,0.328
2021-05-07T00:45:00Z,LN23999,level,Tidal Level,mAOD,0.161
2021-05-07T00:45:00Z,Not_Specified,level,Tidal Level,mAOD,-0.488
2021-05-07T00:45:00Z,TORQ,level,Tidal Level,mAOD,0.707
2021-05-07T00:45:01Z,0007,level,Tidal Level,mAOD,-0.510
2021-05-07T00:45:01Z,0008,level,Tidal Level,mAOD,-0.501
2021-05-07T00:50:00Z,E47907,level,Tidal Level,mAOD,1.669
2021-05-07T00:55:00Z,E47907,level,Tidal Level,mAOD,1.656
2021-05-07T01:00:00Z,0001,level,Tidal Level,mAOD,-0.586
2021-05-07T01:00:00Z,0004,level,Tidal Level,mAOD,-0.476
2021-05-07T01:00:00Z,0007,level,Tidal Level,mAOD,-0.529
2021-05-07T01:00:00Z,0008,level,Tidal Level,mAOD,-0.526
2021-05-07T01:00:00Z,0018,level,Tidal Level,mAOD,-0.548
2021-05-07T01:00:00Z,0019,level,Tidal Level,mAOD,-0.422
2021-05-07T01:00:00Z,021999,level,Tidal Level,mAOD,0.015
2021-05-07T01:00:00Z,022999,level,Tidal Level,mAOD,0.028
2021-05-07T01:00:00Z,3401TH_AOD,level,Tidal Level,mAOD,4.588
2021-05-07T01:00:00Z,3401TH_TAOD,level,Tidal Level,mAOD,2.383
2021-05-07T01:00:00Z,4230TH,level,Tidal Level,mAOD,-0.526
2021-05-07T01:00:00Z,44105,level,Tidal Level,mAOD,0.619
2021-05-07T01:00:00Z,4410TH,level,Tidal Level,mAOD,-0.600
2021-05-07T01:00:00Z,44111,level,Tidal Level,mAOD,1.161
2021-05-07T01:00:00Z,44134,level,Tidal Level,mAOD,2.491
2021-05-07T01:00:00Z,45127,level,Tidal Level,mAOD,0.652
2021-05-07T01:00:00Z,46110,level,Tidal Level,m,0.756
2021-05-07T01:00:00Z,46121,level,Tidal Level,mAOD,0.660
2021-05-07T01:00:00Z,46154,level,Tidal Level,mAOD,0.736
2021-05-07T01:00:00Z,48112,level,Tidal Level,m,1.125
2021-05-07T01:00:00Z,48113,level,Tidal Level,m,1.256
2021-05-07T01:00:00Z,48146,level,Tidal Level,m,0.690
2021-05-07T01:00:00Z,48160,level,Tidal Level,mAOD,0.808
2021-05-07T01:00:00Z,49116,level,Tidal Level,mAOD,1.044
2021-05-07T01:00:00Z,49122,level,Tidal Level,m,1.356
2021-05-07T01:00:00Z,50180,level,Tidal Level,m,0.724
2021-05-07T01:00:00Z,50198,level,Tidal Level,mAOD,1.909
2021-05-07T01:00:00Z,51103,level,Tidal Level,mAOD,1.464
2021-05-07T01:00:00Z,52106,level,Tidal Level,mAOD,1.898
2021-05-07T01:00:00Z,52124,level,Tidal Level,mAOD,2.808
2021-05-07T01:00:00Z,52163,level,Tidal Level,m,2.358
2021-05-07T01:00:00Z,53118,level,Tidal Level,mAOD,2.517
2021-05-07T01:00:00Z,531191,level,Tidal Level,mAOD,2.852
2021-05-07T01:00:00Z,53189,level,Tidal Level,mAOD,2.522
2021-05-07T01:00:00Z,BB_EAST_DR,level,Tidal Level,mAOD,-0.451
2021-05-07T01:00:00Z,BB_EAST_UR,level,Tidal Level,mAOD,-0.452
2021-05-07T01:00:00Z,BB_WEST_DR,level,Tidal Level,mAOD,-0.511
2021-05-07T01:00:00Z,BB_WEST_UR,level,Tidal Level,mAOD,-0.518
2021-05-07T01:00:00Z,DIFF_EastUR_EastDR,level,Tidal Level,m,0.017
2021-05-07T01:00:00Z,DIFF_EastUR_WestDR,level,Tidal Level,m,0.043
2021-05-07T01:00:00Z,DIFF_TB2_TB1,level,Tidal Level,m,0.025
2021-05-07T01:00:00Z,DIFF_TB2_TB9,level,Tidal Level,m,0.054
2021-05-07T01:00:00Z,DIFF_TB3_TB1,level,Tidal Level,m,0.042
2021-05-07T01:00:00Z,DIFF_TB3_TB9,level,Tidal Level,m,0.013
2021-05-07T01:00:00Z,DIFF_WestUR_EastDR,level,Tidal Level,m,0.090
2021-05-07T01:00:00Z,DIFF_WestUR_WestDR,level,Tidal Level,m,0.030
2021-05-07T01:00:00Z,E10101,level,Tidal Level,mAOD,1.775
2021-05-07T01:00:00Z,E1030,level,Tidal Level,mAOD,1.676
2021-05-07T01:00:00Z,E12660,level,Tidal Level,mAOD,-0.023
2021-05-07T01:00:00Z,E12672,level,Tidal Level,mAOD,0.040
2021-05-07T01:00:00Z,E14111,level,Tidal Level,mAOD,0.005
2021-05-07T01:00:00Z,E14330,level,Tidal Level,mAOD,-0.072
2021-05-07T01:00:00Z,E1442,level,Tidal Level,mAOD,1.782
2021-05-07T01:00:00Z,E14521,level,Tidal Level,mAOD,0.301
2021-05-07T01:00:00Z,E1460,level,Tidal Level,mAOD,1.803
2021-05-07T01:00:00Z,E1466,level,Tidal Level,mAOD,1.793
2021-05-07T01:00:00Z,E14980,level,Tidal Level,mAOD,0.329
2021-05-07T01:00:00Z,E14993,level,Tidal Level,mAOD,0.246
2021-05-07T01:00:00Z,E15040,level,Tidal Level,mAOD,0.145
2021-05-07T01:00:00Z,E15100,level,Tidal Level,mAOD,0.158
2021-05-07T01:00:00Z,E15110,level,Tidal Level,mAOD,0.140
2021-05-07T01:00:00Z,E1538,level,Tidal Level,mAOD,1.097
2021-05-07T01:00:00Z,E1555,level,Tidal Level,mAOD,-1.636
2021-05-07T01:00:00Z,E1631,level,Tidal Level,mAOD,1.370
2021-05-07T01:00:00Z,E170,level,Tidal Level,mAOD,-0.065
2021-05-07T01:00:00Z,E1960,level,Tidal Level,mAOD,1.892
2021-05-07T01:00:00Z,E2044,level,Tidal Level,mAOD,1.809
2021-05-07T01:00:00Z,E2080,level,Tidal Level,mASD,2.446
2021-05-07T01:00:00Z,E2081,level,Tidal Level,mAOD,1.952
2021-05-07T01:00:00Z,E2085,level,Tidal Level,mAOD,1.759
2021-05-07T01:00:00Z,E21150,level,Tidal Level,mAOD,0.534
2021-05-07T01:00:00Z,E21226,level,Tidal Level,mAOD,0.486
2021-05-07T01:00:00Z,E21238,level,Tidal Level,mAOD,0.463
2021-05-07T01:00:00Z,E21563,level,Tidal Level,mAOD,0.500
2021-05-07T01:00:00Z,E22129,level,Tidal Level,mAOD,0.483
2021-05-07T01:00:00Z,E22184,level,Tidal Level,m,1.623
2021-05-07T01:00:00Z,E23019,level,Tidal Level,mAOD,0.327
2021-05-07T01:00:00Z,E23052,level,Tidal Level,mAOD,0.477
2021-05-07T01:00:00Z,E23060,level,Tidal Level,mAOD,0.521
2021-05-07T01:00:00Z,E23327,level,Tidal Level,mASD,0.922
2021-05-07T01:00:00Z,E23343,level,Tidal Level,mAOD,0.500
2021-05-07T01:00:00Z,E23917,level,Tidal Level,mAOD,0.650
2021-05-07T01:00:00Z,E23931,level,Tidal Level,mAOD,0.546
2021-05-07T01:00:00Z,E24064,level,Tidal Level,m,0.483
2021-05-07T01:00:00Z,E24093,level,Tidal Level,mAOD,1.222
2021-05-07T01:00:00Z,E24323,level,Tidal Level,mAOD,-0.343
2021-05-07T01:00:00Z,E24812,level,Tidal Level,mAOD,0.806
2021-05-07T01:00:00Z,E24816,level,Tidal Level,mAOD,0.654
2021-05-07T01:00:00Z,E24835,level,Tidal Level,mAOD,0.570
2021-05-07T01:00:00Z,E24861,level,Tidal Level,mAOD,-0.159
2021-05-07T01:00:00Z,E24872,level,Tidal Level,mAOD,-0.051
2021-05-07T01:00:00Z,E2500,level,Tidal Level,mASD,0.904
2021-05-07T01:00:00Z,E26233,level,Tidal Level,mAOD,-0.431
2021-05-07T01:00:00Z,E27431,level,Tidal Level,mAOD,0.338
2021-05-07T01:00:00Z,E2900,level,Tidal Level,mAOD,0.369
2021-05-07T01:00:00Z,E37212,level,Tidal Level,mAOD,0.398
2021-05-07T01:00:00Z,E41137,level,Tidal Level,mAOD,0.728
2021-05-07T01:00:00Z,E41694,level,Tidal Level,mAOD,0.063
2021-05-07T01:00:00Z,E42196,level,Tidal Level,mAOD,0.435
2021-05-07T01:00:00Z,E42895,level,Tidal Level,mAOD,0.536
2021-05-07T01:00:00Z,E43214,level,Tidal Level,mAOD,0.000
2021-05-07T01:00:00Z,E47907,level,Tidal Level,mAOD,1.615
2021-05-07T01:00:00Z,E4804,level,Tidal Level,mAOD,-5.500
2021-05-07T01:00:00Z,E5310,level,Tidal Level,mAOD,-1.656
2021-05-07T01:00:00Z,E5755,level,Tidal Level,mAOD,1.257
2021-05-07T01:00:00Z,E6415,level,Tidal Level,mAOD,0.319
2021-05-07T01:00:00Z,E65302,level,Tidal Level,mAOD,1.892
2021-05-07T01:00:00Z,E65506,level,Tidal Level,mAOD,2.034
2021-05-07T01:00:00Z,E68651,level,Tidal Level,mAOD,1.728
2021-05-07T01:00:00Z,E70024,level,Tidal Level,m,2.178
2021-05-07T01:00:00Z,E70039,level,Tidal Level,mAOD,0.678
2021-05-07T01:00:00Z,E70124,level,Tidal Level,m,4.679
2021-05-07T01:00:00Z,E70139,level,Tidal Level,mAOD,-0.251
2021-05-07T01:00:00Z,E70139,level,Tidal Level,mAOD,-0.251
2021-05-07T01:00:00Z,E70224,level,Tidal Level,m,7.759
2021-05-07T01:00:00Z,E70239,level,Tidal Level,mAOD,1.879
2021-05-07T01:00:00Z,E70324,level,Tidal Level,m,3.846
2021-05-07T01:00:00Z,E70339,level,Tidal Level,mAOD,1.346
2021-05-07T01:00:00Z,E70424,level,Tidal Level,m,4.056
2021-05-07T01:00:00Z,E70439,level,Tidal Level,mAOD,1.306
2021-05-07T01:00:00Z,E70524,level,Tidal Level,m,3.443
2021-05-07T01:00:00Z,E70539,level,Tidal Level,mAOD,0.393
2021-05-07T01:00:00Z,E70624,level,Tidal Level,m,1.948
2021-05-07T01:00:00Z,E70639,level,Tidal Level,mAOD,0.238
2021-05-07T01:00:00Z,E70724,level,Tidal Level,m,1.919
2021-05-07T01:00:00Z,E70739,level,Tidal Level,mAOD,-0.331
2021-05-07T01:00:00Z,E70824,level,Tidal Level,m,2.439
2021-05-07T01:00:00Z,E70839,level,Tidal Level,mAOD,-0.461
2021-05-07T01:00:00Z,E70924,level,Tidal Level,m,2.680
2021-05-07T01:00:00Z,E70939,level,Tidal Level,mAOD,0.080
2021-05-07T01:00:00Z,E71024,level,Tidal Level,m,3.421
2021-05-07T01:00:00Z,E71039,level,Tidal Level,mAOD,0.421
2021-05-07T01:00:00Z,E71124,level,Tidal Level,m,5.314
2021-05-07T01:00:00Z,E71139,level,Tidal Level,mAOD,1.414
2021-05-07T01:00:00Z,E71224,level,Tidal Level,m,4.007
2021-05-07T01:00:00Z,E71239,level,Tidal Level,mAOD,1.257
2021-05-07T01:00:00Z,E71339,level,Tidal Level,mAOD,1.606
2021-05-07T01:00:00Z,E71424,level,Tidal Level,m,2.057
2021-05-07T01:00:00Z,E71439,level,Tidal Level,mAOD,0.037
2021-05-07T01:00:00Z,E71524,level,Tidal Level,m,2.494
2021-05-07T01:00:00Z,E71539,level,Tidal Level,mAOD,-0.406
2021-05-07T01:00:00Z,E71624,level,Tidal Level,m,3.874
2021-05-07T01:00:00Z,E71639,level,Tidal Level,mAOD,0.204
2021-05-07T01:00:00Z,E71724,level,Tidal Level,m,3.946
2021-05-07T01:00:00Z,E71739,level,Tidal Level,mAOD,0.426
2021-05-07T01:00:00Z,E71824,level,Tidal Level,m,2.947
2021-05-07T01:00:00Z,E71839,level,Tidal Level,mAOD,0.217
2021-05-07T01:00:00Z,E71924,level,Tidal Level,m,1.885
2021-05-07T01:00:00Z,E71939,level,Tidal Level,mAOD,0.485
2021-05-07T01:00:00Z,E72024,level,Tidal Level,m,1.470
2021-05-07T01:00:00Z,E72039,level,Tidal Level,mAOD,0.540
2021-05-07T01:00:00Z,E72124,level,Tidal Level,m,3.976
2021-05-07T01:00:00Z,E72139,level,Tidal Level,mAOD,0.756
2021-05-07T01:00:00Z,E72224,level,Tidal Level,m,3.652
2021-05-07T01:00:00Z,E72239,level,Tidal Level,mAOD,0.602
2021-05-07T01:00:00Z,E72324,level,Tidal Level,m,3.576
2021-05-07T01:00:00Z,E72339,level,Tidal Level,mAOD,0.666
2021-05-07T01:00:00Z,E72424,level,Tidal Level,m,6.190
2021-05-07T01:00:00Z,E72439,level,Tidal Level,mAOD,1.390
2021-05-07T01:00:00Z,E72524,level,Tidal Level,m,7.798
2021-05-07T01:00:00Z,E72539,level,Tidal Level,mAOD,1.898
2021-05-07T01:00:00Z,E72623,level,Tidal Level,mm,9013.000
2021-05-07T01:00:00Z,E72624,level,Tidal Level,m,9.030
2021-05-07T01:00:00Z,E72639,level,Tidal Level,mAOD,2.530
2021-05-07T01:00:00Z,E72824,level,Tidal Level,m,8.206
2021-05-07T01:00:00Z,E72825,level,Tidal Level,mm,8244.000
2021-05-07T01:00:00Z,E72839,level,Tidal Level,mAOD,2.396
2021-05-07T01:00:00Z,E7290,level,Tidal Level,mAOD,0.485
2021-05-07T01:00:00Z,E72924,level,Tidal Level,m,6.555
2021-05-07T01:00:00Z,E72939,level,Tidal Level,mAOD,1.555
2021-05-07T01:00:00Z,E73024,level,Tidal Level,m,4.994
2021-05-07T01:00:00Z,E73039,level,Tidal Level,mAOD,1.284
2021-05-07T01:00:00Z,E73124,level,Tidal Level,m,3.457
2021-05-07T01:00:00Z,E73139,level,Tidal Level,mAOD,1.017
2021-05-07T01:00:00Z,E73224,level,Tidal Level,m,1.670
2021-05-07T01:00:00Z,E73239,level,Tidal Level,mAOD,-0.770
2021-05-07T01:00:00Z,E73324,level,Tidal Level,m,3.755
2021-05-07T01:00:00Z,E73339,level,Tidal Level,mAOD,-0.095
2021-05-07T01:00:00Z,E73424,level,Tidal Level,m,4.432
2021-05-07T01:00:00Z,E73439,level,Tidal Level,mAOD,-0.468
2021-05-07T01:00:00Z,E73439,level,Tidal Level,mAOD,-0.468
2021-05-07T01:00:00Z,E73524,level,Tidal Level,m,2.552
2021-05-07T01:00:00Z,E73539,level,Tidal Level,mAOD,-0.198
2021-05-07T01:00:00Z,E73624,level,Tidal Level,m,3.668
2021-05-07T01:00:00Z,E73639,level,Tidal Level,mAOD,-0.532
2021-05-07T01:00:00Z,E73639,level,Tidal Level,mAOD,-0.532
2021-05-07T01:00:00Z,E73724,level,Tidal Level,m,1.967
2021-05-07T01:00:00Z,E73739,level,Tidal Level,mAOD,0.167
2021-05-07T01:00:00Z,E73824,level,Tidal Level,m,2.030
2021-05-07T01:00:00Z,E73839,level,Tidal Level,mAOD,0.020
2021-05-07T01:00:00Z,E73924,level,Tidal Level,m,1.742
2021-05-07T01:00:00Z,E73939,level,Tidal Level,mAOD,0.502
2021-05-07T01:00:00Z,E74024,level,Tidal Level,m,1.804
2021-05-07T01:00:00Z,E74039,level,Tidal Level,mAOD,0.184
2021-05-07T01:00:00Z,E74224,level,Tidal Level,m,3.418
2021-05-07T01:00:00Z,E74239,level,Tidal Level,mAOD,1.028
2021-05-07T01:00:00Z,E74324,level,Tidal Level,m,3.841
2021-05-07T01:00:00Z,E74339,level,Tidal Level,mAOD,1.131
2021-05-07T01:00:00Z,E74424,level,Tidal Level,m,1.250
2021-05-07T01:00:00Z,E74439,level,Tidal Level,mAOD,0.030
2021-05-07T01:00:00Z,E87030,level,Tidal Level,m,1.507
2021-05-07T01:00:00Z,E8970,level,Tidal Level,mASD,1.274
2021-05-07T01:00:00Z,E8980,level,Tidal Level,mAOD,0.285
2021-05-07T01:00:00Z,L3360,level,Tidal Level,mAOD,1.376
2021-05-07T01:00:00Z,L3370,level,Tidal Level,mAOD,1.139
2021-05-07T01:00:00Z,L3491,level,Tidal Level,mAOD,1.824
2021-05-07T01:00:00Z,L3901,level,Tidal Level,mAOD,0.214
2021-05-07T01:00:00Z,LN23999,level,Tidal Level,mAOD,0.057
2021-05-07T01:00:00Z,Not_Specified,level,Tidal Level,mAOD,-0.437
2021-05-07T01:00:00Z,TORQ,level,Tidal Level,mAOD,0.709
2021-05-07T01:00:01Z,0003,level,Tidal Level,mAOD,-0.600
2021-05-07T01:00:01Z,0006,level,Tidal Level,mAOD,-0.366
2021-05-07T01:00:01Z,0009,level,Tidal Level,mAOD,1.287
2021-05-07T01:00:02Z,0020,level,Tidal Level,mAOD,-0.375
2021-05-07T01:05:00Z,E47907,level,Tidal Level,mAOD,1.587
2021-05-07T01:10:00Z,E47907,level,Tidal Level,mAOD,1.556
2021-05-07T01:15:00Z,0001,level,Tidal Level,mAOD,-0.541
2021-05-07T01:15:00Z,0003,level,Tidal Level,mAOD,-0.568
2021-05-07T01:15:00Z,0004,level,Tidal Level,mAOD,-0.402
