postcode,sector,easting,northing,localAuthority,altitude,soilType,riskLabel,medianPrice
HP10 9PU,HP10 9,489702.0,189214.0,Buckinghamshire,100,Luvisols,1,524200.0
TN36 4AG,TN36 4,589761.0,116484.0,Rother,20,Luvisols,1,466100.0
NW2 2PJ,NW2 2,525020.0,186148.0,Barnet,80,Unsurveyed/Urban,1,425400.0
N6 5PR,N6 5,529098.0,187534.0,Haringey,90,Unsurveyed/Urban,1,860700.0
SE14 5BA,SE14 5,535653.0,177021.0,Lewisham,10,Unsurveyed/Urban,1,660500.0
MK18 5ND,MK18 5,463805.0,235543.0,Buckinghamshire,110,Leptosols,1,794300.0
W4 1UE,W4 1,521239.0,178996.0,Hounslow,10,Unsurveyed/Urban,4,1425600.0
W12 7ES,W12 7,522946.0,180347.0,Hammersmith and Fulham,10,Unsurveyed/Urban,1,832900.0
SS13 1HS,SS13 1,574407.0,189422.0,Basildon,20,Unsurveyed/Urban,1,354900.0
PO22 0BG,PO22 0,496773.0,104008.0,Arun,10,Luvisols,1,330700.0
BR1 2QY,BR1 2,541684.0,168831.0,Bromley,60,Unsurveyed/Urban,1,899200.0
CR0 2BZ,CR0 2,532800.0,166476.0,Croydon,60,Unsurveyed/Urban,1,4282100.0
PO17 5AY,PO17 5,458407.0,113092.0,Winchester,30,Planosols,1,391700.0
ME14 4BD,ME14 4,579034.0,155438.0,Maidstone,60,Unsurveyed/Urban,1,449000.0
SL9 9LY,SL9 9,499312.0,190788.0,Buckinghamshire,100,Unsurveyed/Urban,1,631300.0
EN5 5AY,EN5 5,525254.0,196348.0,Barnet,90,Cambisols,1,596600.0
TN22 5FA,TN22 5,544919.0,117363.0,Wealden,10,Luvisols,1,508800.0
W1H 5BS,W1H 5,527585.0,181288.0,Westminster,30,Unsurveyed/Urban,1,1020900.0
RG20 9NE,RG20 9,446897.0,160369.0,Basingstoke and Deane,120,Planosols,1,607400.0
UB5 6HE,UB5 6,511846.0,182932.0,Ealing,40,Unsurveyed/Urban,1,317100.0
UB8 2HP,UB8 2,505693.0,180957.0,Hillingdon,30,Unsurveyed/Urban,1,588600.0
SE2 9SU,SE2 9,547396.0,179393.0,Bexley,0,Unsurveyed/Urban,4,538200.0
IG2 6SX,IG2 6,543589.0,188639.0,Redbridge,20,Unsurveyed/Urban,1,44900.0
SW9 7LE,SW9 7,531610.0,175883.0,Lambeth,10,Unsurveyed/Urban,1,487300.0
W1D 6LR,W1D 6,529675.0,180828.0,Westminster,20,Unsurveyed/Urban,1,3158300.0
GU4 7NQ,GU4 7,501433.0,152539.0,Guildford,30,Luvisols,1,619200.0
RG22 4HF,RG22 4,461432.0,150112.0,Basingstoke and Deane,110,Leptosols,1,590800.0
SW11 6LN,SW11 6,527905.0,174726.0,Wandsworth,30,Unsurveyed/Urban,1,1270200.0
SO16 3PW,SO16 3,441924.0,116371.0,Southampton,70,Unsurveyed/Urban,1,290100.0
SO31 9TS,SO31 9,450096.0,106470.0,Fareham,20,Unsurveyed/Urban,1,447500.0
CT16 3NS,CT16 3,630533.0,145364.0,Dover,110,Cambisols,1,308500.0
SW2 5LR,SW2 5,530450.0,173994.0,Lambeth,40,Unsurveyed/Urban,1,543700.0
E14 8AS,E14 8,537014.0,180724.0,Tower Hamlets,10,Unsurveyed/Urban,1,556700.0
BN25 2JY,BN25 2,547915.0,100021.0,Lewes,30,Unsurveyed/Urban,1,391900.0
CT17 9JW,CT17 9,630376.0,140826.0,Dover,40,Unsurveyed/Urban,1,202500.0
SS8 0PL,SS8 0,577389.0,183293.0,Castle Point,0,Unsurveyed/Urban,4,316500.0
CT18 8EU,CT18 8,615538.0,141273.0,Folkestone and Hythe,120,Cambisols,1,399200.0
TN5 6AU,TN5 6,564228.0,131690.0,Wealden,140,Luvisols,1,269800.0
SW11 4PG,SW11 4,527490.0,177084.0,Wandsworth,0,Unsurveyed/Urban,4,952300.0
OX12 8QZ,OX12 8,442933.0,187236.0,Vale of White Horse,100,Leptosols,1,599700.0
TN31 7BG,TN31 7,591226.0,120491.0,Rother,10,Gleysols,6,444100.0
CT15 7ET,CT15 7,626620.0,145428.0,Dover,90,Leptosols,1,540200.0
PO21 2SJ,PO21 2,492614.0,98895.0,Arun,10,Unsurveyed/Urban,1,214500.0
GU24 9ED,GU24 9,494994.0,159590.0,Surrey Heath,40,Planosols,1,583100.0
PO8 9LT,PO8 9,470156.0,113087.0,East Hampshire,80,Unsurveyed/Urban,1,328200.0
SO24 9LQ,SO24 9,458278.0,131970.0,Winchester,80,Leptosols,1,204500.0
RG26 3ES,RG26 3,461390.0,162674.0,Basingstoke and Deane,100,Podzols,1,392800.0
RH10 7DJ,RH10 7,529278.0,136819.0,Crawley,80,Unsurveyed/Urban,1,354100.0
SW18 1GG,SW18 1,525194.0,175122.0,Wandsworth,10,Unsurveyed/Urban,4,798000.0
ME17 4HF,ME17 4,574586.0,151594.0,Maidstone,110,Luvisols,1,340000.0
CT12 4HT,CT12 4,632228.0,165148.0,Thanet,20,Luvisols,1,251900.0
SE18 2LG,SE18 2,545051.0,177225.0,Greenwich,70,Cambisols,1,335600.0
CR2 6LN,CR2 6,532164.0,164459.0,Croydon,60,Unsurveyed/Urban,1,381600.0
KT11 3NW,KT11 3,510839.0,158025.0,Elmbridge,30,Planosols,1,515200.0
RG40 4HA,RG40 4,479351.0,165542.0,Wokingham,60,Gleysols,1,661200.0
RH9 8EJ,RH9 8,536339.0,149644.0,Tandridge,90,Planosols,1,470600.0
TN26 1LX,TN26 1,597488.0,137320.0,Ashford,40,Planosols,1,440700.0
SW2 5RP,SW2 5,530735.0,175039.0,Lambeth,20,Unsurveyed/Urban,1,1074800.0
EN4 8SL,EN4 8,527261.0,195530.0,Barnet,50,Unsurveyed/Urban,1,541900.0
SW3 4BU,SW3 4,527599.0,178031.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,2852300.0
SO24 9RA,SO24 9,460948.0,134505.0,Winchester,100,Leptosols,1,698900.0
EN5 5UT,EN5 5,524500.0,196513.0,Barnet,130,Unsurveyed/Urban,1,574800.0
SS9 2LS,SS9 2,583297.0,186460.0,Southend-on-Sea,40,Unsurveyed/Urban,1,440400.0
RG8 7DB,RG8 7,463612.0,177058.0,South Oxfordshire,40,Luvisols,7,589000.0
NW2 5PE,NW2 5,522370.0,184840.0,Brent,40,Unsurveyed/Urban,1,769900.0
IG11 7QR,IG11 7,545061.0,184074.0,Barking and Dagenham,10,Unsurveyed/Urban,1,254300.0
GU14 7DG,GU14 7,487115.0,155710.0,Rushmoor,70,Unsurveyed/Urban,1,430700.0
CR0 0NG,CR0 0,538487.0,162633.0,Croydon,130,Unsurveyed/Urban,1,339900.0
CT18 7DG,CT18 7,622088.0,140515.0,Folkestone and Hythe,150,Luvisols,1,186400.0
IG1 3TP,IG1 3,542704.0,186963.0,Redbridge,10,Unsurveyed/Urban,6,503700.0
IG5 0NH,IG5 0,542807.0,190553.0,Redbridge,20,Unsurveyed/Urban,1,546300.0
KT10 9HA,KT10 9,513899.0,163688.0,Elmbridge,30,Unsurveyed/Urban,1,727600.0
TN22 3QW,TN22 3,541244.0,124168.0,Wealden,40,Luvisols,1,574200.0
TW5 0HA,TW5 0,512968.0,177908.0,Hounslow,30,Unsurveyed/Urban,1,240100.0
BN1 8DN,BN1 8,531477.0,108512.0,Brighton and Hove,90,Unsurveyed/Urban,1,227500.0
EC2V 6EN,EC2V 6,532502.0,181140.0,City of London,10,Unsurveyed/Urban,1,11149400.0
N16 6XB,N16 6,533841.0,187130.0,Hackney,30,Unsurveyed/Urban,1,652800.0
BR1 3HY,BR1 3,540925.0,169879.0,Bromley,70,Unsurveyed/Urban,1,695700.0
BR7 5BF,BR7 5,542678.0,170410.0,Bromley,80,Unsurveyed/Urban,1,872900.0
E17 6DG,E17 6,536193.0,190063.0,Waltham Forest,20,Unsurveyed/Urban,1,564200.0
TN23 6JJ,TN23 6,600510.0,141051.0,Ashford,40,Unsurveyed/Urban,1,225400.0
SW7 3NT,SW7 3,526909.0,178509.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,2838700.0
SS2 6RU,SS2 6,587072.0,187891.0,Southend-on-Sea,10,Unsurveyed/Urban,1,317200.0
N16 0QH,N16 0,532917.0,186743.0,Hackney,30,Unsurveyed/Urban,1,781900.0
SE15 3SL,SE15 3,534479.0,176172.0,Southwark,10,Unsurveyed/Urban,1,595300.0
GU10 4TU,GU10 4,483006.0,143981.0,Waverley,100,Unsurveyed/Urban,1,786100.0
ME17 1NY,ME17 1,588431.0,155048.0,Maidstone,180,Luvisols,1,450400.0
NW1 8TX,NW1 8,528113.0,184056.0,Camden,40,Unsurveyed/Urban,1,1242800.0
IG11 0HE,IG11 0,545393.0,183064.0,Barking and Dagenham,0,Unsurveyed/Urban,1,2126300.0
RG40 3EP,RG40 3,481252.0,167394.0,Wokingham,50,Gleysols,1,1129200.0
W1D 7PP,W1D 7,529592.0,180904.0,Westminster,20,Unsurveyed/Urban,1,2967500.0
IG11 0GJ,IG11 0,546529.0,182516.0,Barking and Dagenham,0,Unsurveyed/Urban,4,278300.0
OX9 3AH,OX9 3,470299.0,206190.0,South Oxfordshire,70,Cambisols,1,490200.0
SS17 7QR,SS17 7,570182.0,183286.0,Thurrock,20,Unsurveyed/Urban,1,184000.0
BN44 3DB,BN44 3,516035.0,112101.0,Horsham,40,Cambisols,1,417200.0
IG11 9EQ,IG11 9,546229.0,185574.0,Barking and Dagenham,10,Unsurveyed/Urban,1,235200.0
HP7 9DQ,HP7 9,496712.0,197087.0,Buckinghamshire,110,Arenosols,1,635700.0
W2 5BE,W2 5,525314.0,181304.0,Westminster,20,Unsurveyed/Urban,1,2712800.0
SE14 5SF,SE14 5,536014.0,176078.0,Lewisham,40,Unsurveyed/Urban,1,591800.0
TN25 5AH,TN25 5,605608.0,147033.0,Ashford,50,Luvisols,1,464100.0
HA2 9ZT,HA2 9,515821.0,188696.0,Harrow,60,Unsurveyed/Urban,1,485000.0
GU18 5QX,GU18 5,492305.0,161524.0,Surrey Heath,70,Podzols,1,484200.0
SO19 9NG,SO19 9,444841.0,109879.0,Southampton,20,Unsurveyed/Urban,1,258100.0
DA13 9NW,DA13 9,561495.0,171138.0,Dartford,30,Luvisols,1,474500.0
IG8 7AZ,IG8 7,541180.0,191032.0,Redbridge,20,Unsurveyed/Urban,4,285500.0
BN1 7GT,BN1 7,531580.0,106139.0,Brighton and Hove,50,Unsurveyed/Urban,1,355600.0
KT24 5NL,KT24 5,511846.0,153568.0,Guildford,80,Luvisols,1,1020700.0
HP5 3PY,HP5 3,496388.0,206107.0,Buckinghamshire,170,Luvisols,1,610000.0
W3 9BY,W3 9,519855.0,180200.0,Ealing,20,Unsurveyed/Urban,1,634000.0
LU7 9DX,LU7 9,493270.0,215846.0,Buckinghamshire,110,Cambisols,1,503300.0
N12 7EJ,N12 7,525608.0,192346.0,Barnet,70,Unsurveyed/Urban,1,873200.0
PO19 8DQ,PO19 8,485970.0,104316.0,Chichester,10,Unsurveyed/Urban,1,457200.0
OX14 3RU,OX14 3,450665.0,198010.0,Vale of White Horse,60,Unsurveyed/Urban,1,536700.0
SE20 8LG,SE20 8,534905.0,170087.0,Bromley,40,Unsurveyed/Urban,1,532400.0
DA14 4DP,DA14 4,546446.0,171949.0,Bexley,50,Unsurveyed/Urban,1,284300.0
SS15 5ES,SS15 5,568861.0,188501.0,Basildon,40,Unsurveyed/Urban,1,265700.0
SO23 7QT,SO23 7,449019.0,132531.0,Winchester,60,Unsurveyed/Urban,1,589700.0
SO51 0GT,SO51 0,435873.0,121963.0,Test Valley,20,Cambisols,1,393000.0
BN42 4LT,BN42 4,524683.0,105929.0,Adur,20,Unsurveyed/Urban,1,299700.0
PO12 2DR,PO12 2,460575.0,98293.0,Gosport,10,Unsurveyed/Urban,1,308000.0
SE25 4AH,SE25 4,534013.0,168939.0,Croydon,60,Unsurveyed/Urban,1,367900.0
ME13 9NS,ME13 9,606146.0,157619.0,Swale,70,Luvisols,1,385400.0
BR5 4PL,BR5 4,547486.0,166025.0,Bromley,80,Unsurveyed/Urban,1,334400.0
BH23 8DF,BH23 8,419622.0,99116.0,New Forest,60,Podzols,1,656100.0
W1H 4HX,W1H 4,527470.0,181663.0,Westminster,30,Unsurveyed/Urban,1,765600.0
ME20 6TU,ME20 6,570016.0,159372.0,Tonbridge and Malling,20,Unsurveyed/Urban,1,395100.0
PO7 6DJ,PO7 6,467408.0,110687.0,Havant,40,Unsurveyed/Urban,5,418600.0
RG30 3HP,RG30 3,468838.0,171616.0,Reading,40,Unsurveyed/Urban,1,319500.0
CR0 6EN,CR0 6,533415.0,166648.0,Croydon,50,Unsurveyed/Urban,1,429100.0
TN30 6SU,TN30 6,588241.0,136689.0,Ashford,60,Planosols,1,476500.0
SO50 5JE,SO50 5,445115.0,118587.0,Eastleigh,10,Unsurveyed/Urban,1,245900.0
E6 1JD,E6 1,542340.0,184216.0,Newham,10,Unsurveyed/Urban,1,57100.0
GU14 8PB,GU14 8,486264.0,156282.0,Rushmoor,70,Unsurveyed/Urban,1,329400.0
SS7 3BB,SS7 3,578878.0,188626.0,Castle Point,80,Unsurveyed/Urban,1,464200.0
SE18 6YU,SE18 6,543976.0,179208.0,Greenwich,10,Unsurveyed/Urban,4,445600.0
SS1 2RD,SS1 2,589207.0,185775.0,Southend-on-Sea,20,Unsurveyed/Urban,1,198600.0
ME10 1BY,ME10 1,589393.0,163431.0,Swale,30,Unsurveyed/Urban,1,506400.0
SE1 8QU,SE1 8,531530.0,179656.0,Southwark,10,Unsurveyed/Urban,4,817700.0
SW2 4HT,SW2 4,530001.0,173339.0,Lambeth,40,Unsurveyed/Urban,1,601300.0
DA1 4NG,DA1 4,552362.0,175189.0,Bexley,10,Unsurveyed/Urban,1,237400.0
SS17 9DN,SS17 9,570850.0,184105.0,Thurrock,20,Unsurveyed/Urban,1,393100.0
SW2 3PY,SW2 3,531259.0,173369.0,Lambeth,60,Unsurveyed/Urban,1,635200.0
RH1 1JU,RH1 1,528146.0,150855.0,Reigate and Banstead,80,Unsurveyed/Urban,1,643900.0
HA2 9JS,HA2 9,512713.0,187064.0,Harrow,50,Unsurveyed/Urban,1,460100.0
BN11 3PU,BN11 3,514992.0,102423.0,Worthing,10,Unsurveyed/Urban,6,295300.0
BN6 9QY,BN6 9,528724.0,116867.0,Mid Sussex,40,Planosols,1,627300.0
GU9 8JG,GU9 8,484786.0,145978.0,Waverley,100,Unsurveyed/Urban,1,723800.0
E5 8QH,E5 8,534231.0,185851.0,Hackney,20,Unsurveyed/Urban,1,679700.0
BR3 5GD,BR3 5,538058.0,170060.0,Bromley,40,Unsurveyed/Urban,1,721100.0
SE12 9SZ,SE12 9,540971.0,172372.0,Lewisham,40,Unsurveyed/Urban,1,510600.0
KT17 4PT,KT17 4,521266.0,160644.0,Epsom and Ewell,50,Unsurveyed/Urban,1,357900.0
TW4 5AJ,TW4 5,512683.0,175284.0,Hounslow,20,Unsurveyed/Urban,1,490800.0
E5 8QW,E5 8,534141.0,185998.0,Hackney,20,Unsurveyed/Urban,1,668200.0
DA8 3QS,DA8 3,551399.0,176733.0,Bexley,20,Unsurveyed/Urban,1,317200.0
PO1 2BN,PO1 2,463315.0,99532.0,Portsmouth,10,Unsurveyed/Urban,1,2243300.0
RG1 6FE,RG1 6,470230.0,172839.0,Reading,60,Unsurveyed/Urban,1,234900.0
KT23 4PU,KT23 4,513933.0,153985.0,Mole Valley,90,Unsurveyed/Urban,1,636900.0
HA1 4JN,HA1 4,514401.0,188402.0,Harrow,60,Unsurveyed/Urban,1,482200.0
TN24 0JQ,TN24 0,603114.0,141947.0,Ashford,50,Cambisols,1,396800.0
N1 8HF,N1 8,531969.0,183333.0,Islington,20,Unsurveyed/Urban,1,985600.0
GU47 9DF,GU47 9,483722.0,161503.0,Bracknell Forest,60,Gleysols,1,418000.0
BN15 9HH,BN15 9,518145.0,104439.0,Adur,10,Unsurveyed/Urban,1,182100.0
NW1 8PL,NW1 8,528813.0,184586.0,Camden,30,Unsurveyed/Urban,1,1322000.0
UB9 6RA,UB9 6,505191.0,190175.0,Hillingdon,80,Planosols,1,363900.0
GU6 7AG,GU6 7,506311.0,139228.0,Waverley,60,Gleysols,8,703000.0
SO45 5AD,SO45 5,441515.0,107946.0,New Forest,10,Mixed,1,279100.0
IG1 2UN,IG1 2,545151.0,185883.0,Redbridge,10,Unsurveyed/Urban,6,400500.0
RH11 7PG,RH11 7,525990.0,137874.0,Crawley,70,Unsurveyed/Urban,1,314600.0
CR0 1RG,CR0 1,532235.0,165465.0,Croydon,50,Unsurveyed/Urban,1,447800.0
W9 2HT,W9 2,525339.0,182016.0,Westminster,30,Unsurveyed/Urban,1,1078500.0
HP21 7EQ,HP21 7,483817.0,212694.0,Buckinghamshire,90,Unsurveyed/Urban,1,328200.0
GU27 1LF,GU27 1,488853.0,132752.0,Waverley,130,Podzols,1,751900.0
SE5 9RT,SE5 9,532334.0,176150.0,Lambeth,10,Unsurveyed/Urban,1,559600.0
N1 8PN,N1 8,532369.0,183840.0,Islington,20,Unsurveyed/Urban,1,415600.0
ME3 7EL,ME3 7,570534.0,171439.0,Gravesham,70,Luvisols,1,802200.0
ME15 0RA,ME15 0,572996.0,149719.0,Maidstone,40,Gleysols,1,479200.0
E12 6AR,E12 6,542266.0,185524.0,Newham,10,Unsurveyed/Urban,1,464500.0
SM6 8DQ,SM6 8,529197.0,164582.0,Sutton,40,Unsurveyed/Urban,1,441500.0
W3 8BL,W3 8,519944.0,179254.0,Ealing,10,Unsurveyed/Urban,1,616900.0
SO53 1AL,SO53 1,442832.0,122090.0,Eastleigh,40,Unsurveyed/Urban,1,439600.0
ME8 0LW,ME8 0,580303.0,163064.0,Medway,130,Unsurveyed/Urban,1,320800.0
SW8 3HH,SW8 3,528798.0,176278.0,Wandsworth,10,Unsurveyed/Urban,4,836200.0
DA1 4FB,DA1 4,551454.0,175716.0,Bexley,30,Unsurveyed/Urban,1,85800.0
W1U 5NX,W1U 5,528243.0,181976.0,Westminster,30,Unsurveyed/Urban,1,1464800.0
OX33 1HJ,OX33 1,458787.0,209710.0,South Oxfordshire,70,Planosols,1,500200.0
ME20 7ST,ME20 7,573885.0,158793.0,Maidstone,10,Luvisols,1,926000.0
SS9 1AA,SS9 1,584646.0,185973.0,Southend-on-Sea,40,Unsurveyed/Urban,1,520800.0
UB5 6UQ,UB5 6,512988.0,183410.0,Ealing,40,Unsurveyed/Urban,1,290100.0
RH20 4EJ,RH20 4,508928.0,113882.0,Horsham,50,Luvisols,1,482400.0
SO16 5EH,SO16 5,439010.0,115272.0,Southampton,30,Unsurveyed/Urban,1,207100.0
UB5 5EG,UB5 5,512920.0,184012.0,Ealing,40,Unsurveyed/Urban,1,262200.0
ME17 3EB,ME17 3,582710.0,147592.0,Maidstone,30,Planosols,1,650300.0
PO16 0AG,PO16 0,457855.0,106230.0,Fareham,10,Unsurveyed/Urban,1,376800.0
W4 1AB,W4 1,521314.0,179498.0,Ealing,10,Unsurveyed/Urban,4,754200.0
GU12 5EQ,GU12 5,489413.0,152245.0,Guildford,80,Podzols,1,336600.0
RH12 4UQ,RH12 4,518586.0,131889.0,Horsham,70,Unsurveyed/Urban,1,165900.0
CM4 0RA,CM4 0,559997.0,201762.0,Brentwood,70,Stagnosols,1,594000.0
GU31 5RF,GU31 5,476323.0,120938.0,Chichester,80,Luvisols,4,800000.0
SO15 7QL,SO15 7,440784.0,114110.0,Southampton,30,Unsurveyed/Urban,1,400500.0
E13 8EN,E13 8,539807.0,182095.0,Newham,10,Unsurveyed/Urban,6,370500.0
ME8 0EA,ME8 0,579904.0,164502.0,Medway,100,Unsurveyed/Urban,1,479600.0
UB3 2QP,UB3 2,508329.0,181278.0,Hillingdon,50,Unsurveyed/Urban,1,357800.0
TW1 3AE,TW1 3,516500.0,173654.0,Richmond upon Thames,10,Unsurveyed/Urban,1,709900.0
SE25 4RF,SE25 4,534799.0,167549.0,Croydon,50,Unsurveyed/Urban,1,319000.0
SW4 7NJ,SW4 7,529981.0,175116.0,Lambeth,20,Unsurveyed/Urban,1,611900.0
NW10 9SU,NW10 9,521654.0,184623.0,Brent,40,Unsurveyed/Urban,1,496600.0
KT18 6HY,KT18 6,521284.0,157626.0,Epsom and Ewell,120,Leptosols,1,606300.0
BN11 2SE,BN11 2,516779.0,103303.0,Worthing,10,Unsurveyed/Urban,1,304200.0
SW2 4HG,SW2 4,529932.0,173037.0,Lambeth,40,Unsurveyed/Urban,1,579000.0
BN15 9ED,BN15 9,518452.0,105288.0,Adur,10,Unsurveyed/Urban,1,363200.0
TN33 9DA,TN33 9,575713.0,111872.0,Rother,30,Planosols,1,559400.0
W1D 6JW,W1D 6,529751.0,180822.0,Westminster,20,Unsurveyed/Urban,1,3211200.0
RG40 3SW,RG40 3,480258.0,164181.0,Wokingham,100,Podzols,1,1083800.0
BR5 4EL,BR5 4,547031.0,167285.0,Bromley,50,Unsurveyed/Urban,1,388700.0
TN23 3LY,TN23 3,600721.0,139651.0,Ashford,40,Planosols,1,320400.0
RM3 8PR,RM3 8,554335.0,191839.0,Havering,40,Unsurveyed/Urban,1,327700.0
CM14 5SJ,CM14 5,555365.0,196913.0,Brentwood,80,Stagnosols,1,580200.0
SE20 8TF,SE20 8,534370.0,169179.0,Bromley,50,Unsurveyed/Urban,1,362300.0
W1H 6EA,W1H 6,528046.0,181158.0,Westminster,20,Unsurveyed/Urban,1,2910600.0
TW1 1JE,TW1 1,516361.0,174365.0,Richmond upon Thames,10,Unsurveyed/Urban,6,651600.0
RG10 8PX,RG10 8,479932.0,180578.0,Wokingham,100,Stagnosols,1,1094300.0
CR0 8QZ,CR0 8,537038.0,164978.0,Croydon,100,Unsurveyed/Urban,1,518200.0
HA8 9TX,HA8 9,520040.0,192595.0,Barnet,60,Unsurveyed/Urban,1,500600.0
BN7 2BN,BN7 2,542210.0,111264.0,Lewes,30,Unsurveyed/Urban,1,455600.0
SE26 6PH,SE26 6,535027.0,171750.0,Lewisham,60,Unsurveyed/Urban,1,550200.0
UB7 9FF,UB7 9,506893.0,179807.0,Hillingdon,30,Unsurveyed/Urban,1,186300.0
TN4 8ST,TN4 8,555863.0,139980.0,Tunbridge Wells,110,Unsurveyed/Urban,1,306200.0
RH1 6PD,RH1 6,527752.0,150112.0,Reigate and Banstead,80,Unsurveyed/Urban,1,157400.0
RH9 8HS,RH9 8,536422.0,148563.0,Tandridge,80,Planosols,1,434500.0
RH19 1TQ,RH19 1,538495.0,138049.0,Mid Sussex,120,Unsurveyed/Urban,1,453400.0
N17 9JD,N17 9,533827.0,189963.0,Haringey,10,Unsurveyed/Urban,1,1375300.0
TN23 4XY,TN23 4,599275.0,141943.0,Ashford,40,Gleysols,1,198700.0
SW3 1NJ,SW3 1,527542.0,179202.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,2301600.0
N2 0XL,N2 0,526792.0,189584.0,Barnet,90,Unsurveyed/Urban,1,2136900.0
HA6 1SQ,HA6 1,509786.0,190794.0,Hillingdon,70,Unsurveyed/Urban,1,580100.0
TN4 0HY,TN4 0,557709.0,141702.0,Tunbridge Wells,110,Unsurveyed/Urban,1,509600.0
BN21 1WZ,BN21 1,560784.0,99116.0,Eastbourne,10,Unsurveyed/Urban,1,316700.0
BN2 3HU,BN2 3,531906.0,105567.0,Brighton and Hove,20,Unsurveyed/Urban,1,366700.0
TW17 8DU,TW17 8,508568.0,167560.0,Spelthorne,10,Unsurveyed/Urban,7,492600.0
PO13 8LU,PO13 8,457069.0,101165.0,Gosport,10,Unsurveyed/Urban,1,474500.0
KT6 6JD,KT6 6,518460.0,167240.0,Kingston upon Thames,30,Unsurveyed/Urban,1,576300.0
GU24 8NA,GU24 8,497419.0,162119.0,Surrey Heath,30,Umbrisols,1,1882700.0
SL3 8YX,SL3 8,498325.0,179765.0,Slough,30,Unsurveyed/Urban,1,489400.0
E4 9JW,E4 9,538383.0,191098.0,Waltham Forest,20,Unsurveyed/Urban,1,510200.0
PO30 2PD,PO30 2,453464.0,88177.0,Isle of Wight,100,Luvisols,1,220500.0
HA3 9SR,HA3 9,518479.0,188225.0,Brent,40,Unsurveyed/Urban,1,641100.0
SL2 5JZ,SL2 5,499035.0,180888.0,Slough,30,Unsurveyed/Urban,8,403900.0
ME2 4GT,ME2 4,574883.0,171069.0,Medway,10,Unsurveyed/Urban,1,311100.0
IG6 2FH,IG6 2,544372.0,191533.0,Redbridge,40,Unsurveyed/Urban,1,480800.0
SE12 0JP,SE12 0,540097.0,173709.0,Lewisham,40,Unsurveyed/Urban,1,442400.0
PO9 3LP,PO9 3,468761.0,105687.0,Havant,10,Unsurveyed/Urban,1,288300.0
BR3 4PY,BR3 4,536190.0,169294.0,Bromley,30,Unsurveyed/Urban,1,463800.0
KT6 5NP,KT6 5,517397.0,167369.0,Kingston upon Thames,10,Unsurveyed/Urban,1,936500.0
RG41 3GB,RG41 3,479410.0,168639.0,Wokingham,50,Planosols,1,464000.0
W14 0LE,W14 0,524177.0,179211.0,Hammersmith and Fulham,10,Unsurveyed/Urban,4,2382000.0
RG18 3BA,RG18 3,451499.0,168314.0,West Berkshire,90,Planosols,1,309500.0
SW1Y 6BB,SW1Y 6,529303.0,180252.0,Westminster,10,Unsurveyed/Urban,1,10864600.0
SP10 3HR,SP10 3,435368.0,145954.0,Test Valley,70,Unsurveyed/Urban,1,273700.0
SS13 1HJ,SS13 1,574251.0,189409.0,Basildon,20,Unsurveyed/Urban,1,314200.0
SE23 1PE,SE23 1,536090.0,174378.0,Lewisham,40,Unsurveyed/Urban,1,808900.0
HA3 6QL,HA3 6,514266.0,191217.0,Harrow,70,Unsurveyed/Urban,1,582700.0
UB3 2RB,UB3 2,508941.0,181632.0,Hillingdon,40,Unsurveyed/Urban,1,402600.0
W4 1HU,W4 1,521187.0,179035.0,Ealing,10,Unsurveyed/Urban,4,1489900.0
BN15 9RL,BN15 9,518210.0,105371.0,Adur,10,Unsurveyed/Urban,1,283800.0
DA13 9LZ,DA13 9,560449.0,171303.0,Dartford,40,Luvisols,1,755300.0
HP22 6JQ,HP22 6,486933.0,207991.0,Buckinghamshire,130,Leptosols,5,269700.0
W1H 1FQ,W1H 1,527687.0,181804.0,Westminster,30,Unsurveyed/Urban,1,1194500.0
SO18 2JY,SO18 2,444010.0,115807.0,Southampton,10,Unsurveyed/Urban,9,927600.0
W1U 3SA,W1U 3,528215.0,181260.0,Westminster,20,Unsurveyed/Urban,1,2097300.0
KT20 6AF,KT20 6,524342.0,158188.0,Reigate and Banstead,170,Unsurveyed/Urban,1,1140700.0
OX49 5TT,OX49 5,471320.0,197462.0,South Oxfordshire,120,Cambisols,1,501700.0
KT19 8NX,KT19 8,518869.0,161384.0,Epsom and Ewell,60,Planosols,1,462400.0
RH12 1UQ,RH12 1,515766.0,130278.0,Horsham,40,Luvisols,1,307200.0
NW2 6AE,NW2 6,523500.0,185429.0,Brent,50,Unsurveyed/Urban,1,629200.0
SE7 7RA,SE7 7,540390.0,178339.0,Greenwich,10,Unsurveyed/Urban,4,253100.0
SW7 4XL,SW7 4,525954.0,178940.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,703300.0
TN37 6RQ,TN37 6,580159.0,110207.0,Hastings,60,Unsurveyed/Urban,1,133900.0
SO14 3DR,SO14 3,442452.0,111168.0,Southampton,10,Unsurveyed/Urban,6,343800.0
BN24 5AD,BN24 5,562927.0,104872.0,Wealden,20,Luvisols,1,366500.0
TW2 7HD,TW2 7,514072.0,174410.0,Richmond upon Thames,20,Unsurveyed/Urban,1,604000.0
RH4 2HF,RH4 2,516333.0,148971.0,Mole Valley,70,Unsurveyed/Urban,1,585300.0
